year,quarter,id,industry,UNEMP1,UNEMP2,UNEMP3,UNEMP4,UNEMP5,UNEMP6,UNEMPA,UNEMPB,UNEMPC,UNEMPD
1974,4,125,-999,5.5,6.5,7.199999999,7.899999999,7.799999997,7.5,-999,-999,-999,-999
1974,4,127,-999,5.5,6.5,6.799999997,7,6.899999999,6.799999997,-999,-999,-999,-999
1974,4,128,-999,5.5,6.5,7.5,7.5,7,7,-999,-999,-999,-999
1974,4,130,-999,5.5,6.299999997,6.699999999,6.899999999,7.199999999,7.5,-999,-999,-999,-999
1974,4,138,-999,5.5,6.399999999,7.299999997,7.5,7.5,7.399999999,-999,-999,-999,-999
1974,4,142,-999,5.5,6.299999997,6.599999998,6.899999999,7.099999998,7,-999,-999,-999,-999
1974,4,144,-999,5.5,6.5,7.199999999,7.5,7.599999998,7.199999999,-999,-999,-999,-999
1974,4,145,-999,5.5,6.299999997,7,7.799999997,8,8.099999998,-999,-999,-999,-999
1974,4,147,-999,5.5,6.199999999,6.799999997,7.299999997,6.699999999,5.899999999,-999,-999,-999,-999
1974,4,148,-999,6,6.199999999,6.799999997,7,7.5,7,-999,-999,-999,-999
1974,4,158,-999,5.5,6.399999999,7.299999997,8.199999999,8.299999997,8,-999,-999,-999,-999
1974,4,169,-999,5.799999997,6.399999999,7.099999998,8,7.5,7.199999999,-999,-999,-999,-999
1975,1,7,-999,6.5,8.5,9.5,9.5,9.199999999,9.199999999,-999,-999,-999,-999
1975,1,8,-999,6.5,7.5,8,7.799999997,7.5,7.199999999,-999,-999,-999,-999
1975,1,14,-999,6.5,8,8.5,8.299999997,8,7.799999997,-999,-999,-999,-999
1975,1,15,-999,6.5,8,8.199999999,8.199999999,8,7.799999997,-999,-999,-999,-999
1975,1,32,-999,6.599999998,8.5,8.699999999,8.199999999,7.799999997,7.599999998,-999,-999,-999,-999
1975,1,34,-999,6.5,8.5,8.799999997,9,8.599999998,8.399999999,-999,-999,-999,-999
1975,1,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,39,-999,7.099999998,9,8.5,8.199999999,8,8,-999,-999,-999,-999
1975,1,40,-999,6.5,7.199999999,7.699999999,8.099999998,8.399999999,-999,-999,-999,-999,-999
1975,1,44,-999,6.5,8.299999997,8.599999998,8.799999997,8.699999999,8.5,-999,-999,-999,-999
1975,1,46,-999,6.5,8,8.099999998,8.299999997,8.199999999,8.099999998,-999,-999,-999,-999
1975,1,47,-999,6.5,7.599999998,8,8.199999999,8.099999998,8.099999998,-999,-999,-999,-999
1975,1,48,-999,6.5,7.299999997,7.799999997,8,8,7.899999999,-999,-999,-999,-999
1975,1,49,-999,6.5,8.299999997,8.699999999,8.899999999,8.899999999,8.799999997,-999,-999,-999,-999
1975,1,54,-999,6.5,8,8.099999998,8.099999998,8.199999999,8.099999998,-999,-999,-999,-999
1975,1,57,-999,6.5,8,7.799999997,7.5,6.699999999,6.5,-999,-999,-999,-999
1975,1,59,-999,6.5,8.399999999,8.5,8.199999999,8,7.799999997,-999,-999,-999,-999
1975,1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,64,-999,6.5,8.5,8.799999997,9.199999999,9.199999999,9,-999,-999,-999,-999
1975,1,65,-999,6.5,7.5,8.199999999,8.5,8.599999998,8.5,-999,-999,-999,-999
1975,1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,73,-999,6.5,8,8.199999999,7.899999999,7.5,7.199999999,-999,-999,-999,-999
1975,1,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,82,-999,6.5,8.299999997,8.5,8.5,8.299999997,8,-999,-999,-999,-999
1975,1,84,-999,6.5,8.299999997,8.5,8.599999998,8.5,8.299999997,-999,-999,-999,-999
1975,1,88,-999,6.5,7.5,8,8,7.899999999,7.799999997,-999,-999,-999,-999
1975,1,91,-999,6.5,8.399999999,8.5,8.399999999,8.199999999,8,-999,-999,-999,-999
1975,1,93,-999,6.5,8.5,7.599999998,5.799999997,5.599999998,8.199999999,-999,-999,-999,-999
1975,1,96,-999,6.5,7.5,7,7,6.5,6,-999,-999,-999,-999
1975,1,98,-999,6.5,8.299999997,8.5,8.5,8,7.799999997,-999,-999,-999,-999
1975,1,102,-999,6.5,8.599999998,9,8.5,8.299999997,8,-999,-999,-999,-999
1975,1,109,-999,6.5,7.5,7.5,7,7,6.5,-999,-999,-999,-999
1975,1,111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,112,-999,6.5,8,8.099999998,7.799999997,7.699999999,7.299999997,-999,-999,-999,-999
1975,1,117,-999,6.599999998,8.099999998,9,9.199999999,9,8.799999997,-999,-999,-999,-999
1975,1,120,-999,6.5,8.5,8.899999999,8.399999999,7.899999999,7.5,-999,-999,-999,-999
1975,1,124,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,125,-999,6.5,7.399999999,8.199999999,8,7.799999997,7.599999998,-999,-999,-999,-999
1975,1,128,-999,6.5,8.5,9.5,9.199999999,8.599999998,7.5,-999,-999,-999,-999
1975,1,134,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,144,-999,6.5,8.299999997,8.5,8.599999998,8.399999999,8.199999999,-999,-999,-999,-999
1975,1,145,-999,6.5,7.399999999,8.299999997,8.5,8.799999997,8.699999999,-999,-999,-999,-999
1975,1,147,-999,6.5,7.099999998,7.5,8,7.899999999,7.699999999,-999,-999,-999,-999
1975,1,148,-999,6.5,8,8.5,9.899999999,9.899999999,9.899999999,-999,-999,-999,-999
1975,1,158,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,1,170,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,2,14,-999,8.399999999,9,8.899999999,8.699999999,8.399999999,8.099999998,-999,-999,-999,-999
1975,2,15,-999,8.399999999,9,9.299999997,9.099999998,8.899999999,8.699999999,-999,-999,-999,-999
1975,2,31,-999,8.399999999,8.399999999,8.199999999,7.5,7,6.5,-999,-999,-999,-999
1975,2,32,-999,8.399999999,9,8.599999998,8.199999999,7.799999997,7.5,-999,-999,-999,-999
1975,2,34,-999,8.399999999,9.099999998,9.299999997,9.099999998,8.899999999,8.699999999,-999,-999,-999,-999
1975,2,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,2,40,-999,8.299999997,8.899999999,9,9,9,8.899999999,-999,-999,-999,-999
1975,2,43,-999,8.399999999,9,8.5,8,8,7.799999997,-999,-999,-999,-999
1975,2,44,-999,8.399999999,9.099999998,9.099999998,8.899999999,8.599999998,8.199999999,-999,-999,-999,-999
1975,2,47,-999,8.399999999,9.199999999,9.299999997,9.199999999,9,9,-999,-999,-999,-999
1975,2,48,-999,8.399999999,8.899999999,9.199999999,9.299999997,9,8.699999999,-999,-999,-999,-999
1975,2,49,-999,8.399999999,9.299999997,9.599999998,9.5,9.199999999,9,-999,-999,-999,-999
1975,2,51,-999,8.399999999,9,9.299999997,9.099999998,8.799999997,8.399999999,-999,-999,-999,-999
1975,2,54,-999,8.399999999,9,9.099999998,9.099999998,8.899999999,8.799999997,-999,-999,-999,-999
1975,2,57,-999,8.399999999,8.799999997,8.5,8,7.5,7,-999,-999,-999,-999
1975,2,64,-999,8.399999999,9.099999998,9.199999999,9,8.799999997,8.699999999,-999,-999,-999,-999
1975,2,65,-999,8.399999999,9.199999999,9.099999998,8.899999999,8.599999998,8.399999999,-999,-999,-999,-999
1975,2,70,-999,8.399999999,9,9.099999998,9,8.899999999,8.699999999,-999,-999,-999,-999
1975,2,73,-999,8.399999999,9.199999999,9,8.599999998,8.299999997,7.899999999,-999,-999,-999,-999
1975,2,82,-999,8.399999999,9.099999998,9.199999999,9.099999998,8.799999997,8.599999998,-999,-999,-999,-999
1975,2,84,-999,8.399999999,8.699999999,8.899999999,9,8.799999997,8.5,-999,-999,-999,-999
1975,2,86,-999,8.399999999,9.299999997,9.199999999,9,8.799999997,8.5,-999,-999,-999,-999
1975,2,87,-999,8.399999999,9.099999998,9.199999999,9.099999998,8.899999999,8.599999998,-999,-999,-999,-999
1975,2,89,-999,8.299999997,9.299999997,9.399999999,8.899999999,8.5,8.199999999,-999,-999,-999,-999
1975,2,93,-999,8.399999999,8.099999998,7.099999998,6.899999999,8.5,8.599999998,-999,-999,-999,-999
1975,2,95,-999,8.399999999,8.899999999,9,8.899999999,8.699999999,8.5,-999,-999,-999,-999
1975,2,98,-999,8.399999999,9,9.199999999,9,8.5,8,-999,-999,-999,-999
1975,2,102,-999,8.399999999,8.899999999,8.699999999,8.5,8.199999999,8,-999,-999,-999,-999
1975,2,103,-999,8.399999999,9,9.899999999,9,8,7.5,-999,-999,-999,-999
1975,2,108,-999,8.399999999,8.699999999,9,8.899999999,8.799999997,8.799999997,-999,-999,-999,-999
1975,2,109,-999,8.399999999,9,8.799999997,8.5,8.299999997,8,-999,-999,-999,-999
1975,2,112,-999,8.399999999,9,8.399999999,8.199999999,7.699999999,7.5,-999,-999,-999,-999
1975,2,115,-999,8.599999998,9.199999999,9.299999997,9,8.799999997,8.5,-999,-999,-999,-999
1975,2,117,-999,8.399999999,9.299999997,9.5,9.399999999,9.199999999,9,-999,-999,-999,-999
1975,2,118,-999,8.399999999,8.799999997,9.099999998,9,8.5,7.5,-999,-999,-999,-999
1975,2,120,-999,8.399999999,9,9.099999998,8.399999999,7.899999999,7.5,-999,-999,-999,-999
1975,2,124,-999,8.399999999,9,8.899999999,8.699999999,8.299999997,7.799999997,-999,-999,-999,-999
1975,2,125,-999,8.399999999,8.899999999,9.099999998,8.699999999,8.399999999,8.199999999,-999,-999,-999,-999
1975,2,130,-999,8.399999999,9,9.5,9.5,9,8.699999999,-999,-999,-999,-999
1975,2,138,-999,8.299999997,9.099999998,9.199999999,9.199999999,9.099999998,8.699999999,-999,-999,-999,-999
1975,2,144,-999,8.399999999,9,9.099999998,8.899999999,8.599999998,8.299999997,-999,-999,-999,-999
1975,2,145,-999,8.399999999,9.199999999,9.299999997,9.199999999,9.099999998,9,-999,-999,-999,-999
1975,2,147,-999,8.399999999,8.599999998,8.599999998,8.399999999,8.299999997,8.299999997,-999,-999,-999,-999
1975,2,148,-999,8.699999999,9.899999999,9.899999999,9.899999999,9.899999999,9,-999,-999,-999,-999
1975,2,159,-999,8.299999997,9,9,8.5,8,8,-999,-999,-999,-999
1975,2,167,-999,8.399999999,9,8.699999999,8.399999999,8.199999999,7.899999999,-999,-999,-999,-999
1975,2,170,-999,8.699999999,9.299999997,9.699999999,9.5,9,8.599999998,-999,-999,-999,-999
1975,3,15,-999,8.799999997,8.599999998,8.399999999,8.099999998,7.799999997,7.5,-999,-999,-999,-999
1975,3,31,-999,8.899999999,8.5,8.199999999,7.799999997,7.699999999,7.5,-999,-999,-999,-999
1975,3,34,-999,8.899999999,9.299999997,9.099999998,8.899999999,8.699999999,8.5,-999,-999,-999,-999
1975,3,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,3,43,-999,8.899999999,8.5,8,7.799999997,7.5,7,-999,-999,-999,-999
1975,3,44,-999,8.899999999,8.599999998,8.299999997,8,7.799999997,7.5,-999,-999,-999,-999
1975,3,48,-999,8.899999999,8.5,8.399999999,8.299999997,8.099999998,7.699999999,-999,-999,-999,-999
1975,3,49,-999,8.899999999,8.799999997,8.799999997,8.699999999,8.5,8.299999997,-999,-999,-999,-999
1975,3,51,-999,8.899999999,8.399999999,8.199999999,8,7.799999997,7.5,-999,-999,-999,-999
1975,3,54,-999,8.899999999,8.799999997,8.899999999,8.899999999,8.799999997,8.699999999,-999,-999,-999,-999
1975,3,57,-999,8.899999999,8.5,8.5,8,7.5,7.5,-999,-999,-999,-999
1975,3,64,-999,8.899999999,8.5,8.299999997,8.099999998,7.899999999,7.799999997,-999,-999,-999,-999
1975,3,65,-999,8.899999999,8.799999997,8.699999999,8.399999999,8.099999998,7.799999997,-999,-999,-999,-999
1975,3,70,-999,8.899999999,9.299999997,9.199999999,8.899999999,8.699999999,8.5,-999,-999,-999,-999
1975,3,73,-999,8.899999999,9.099999998,8.899999999,8.599999998,8.099999998,7.599999998,-999,-999,-999,-999
1975,3,82,-999,8.899999999,8.599999998,8.599999998,8.399999999,8.099999998,7.899999999,-999,-999,-999,-999
1975,3,84,-999,8.899999999,9.099999998,9,8.799999997,8.5,8.199999999,-999,-999,-999,-999
1975,3,85,-999,8.899999999,8.399999999,8.299999997,8.099999998,7.899999999,7.699999999,-999,-999,-999,-999
1975,3,86,-999,8.899999999,8.699999999,8.599999998,8.399999999,8.099999998,7.799999997,-999,-999,-999,-999
1975,3,87,-999,8.899999999,9.199999999,9.099999998,8.899999999,8.599999998,8.299999997,-999,-999,-999,-999
1975,3,89,-999,8.899999999,8.599999998,8.5,8.099999998,7.799999997,7.5,-999,-999,-999,-999
1975,3,93,-999,8.899999999,8.299999997,8,8.599999998,8.5,8.5,-999,-999,-999,-999
1975,3,96,-999,8.899999999,8.799999997,8.5,8.5,8.299999997,8,-999,-999,-999,-999
1975,3,98,-999,8.899999999,8.799999997,8.699999999,8.599999998,8.199999999,7.899999999,-999,-999,-999,-999
1975,3,102,-999,8.899999999,8.5,8.199999999,7.799999997,7.599999998,7.5,-999,-999,-999,-999
1975,3,108,-999,8.599999998,8.899999999,9,8.899999999,8.799999997,8.799999997,-999,-999,-999,-999
1975,3,109,-999,8.899999999,8.799999997,8.5,8.299999997,8,7.799999997,-999,-999,-999,-999
1975,3,115,-999,8.899999999,9,8.699999999,8.5,8.299999997,8,-999,-999,-999,-999
1975,3,118,-999,8.899999999,9,8.799999997,8.5,8,7.5,-999,-999,-999,-999
1975,3,120,-999,8.899999999,8.799999997,8.399999999,8.199999999,8,7.5,-999,-999,-999,-999
1975,3,124,-999,8.899999999,8.699999999,8.5,8.199999999,7.799999997,7.299999997,-999,-999,-999,-999
1975,3,125,-999,8.899999999,8.599999998,8.5,8.399999999,8.199999999,7.899999999,-999,-999,-999,-999
1975,3,138,-999,8.899999999,8.5,8.299999997,8,7.699999999,7.299999997,-999,-999,-999,-999
1975,3,142,-999,8.899999999,9,8.799999997,8.599999998,8.299999997,8,-999,-999,-999,-999
1975,3,144,-999,8.899999999,8.5,8.399999999,8.199999999,8,7.899999999,-999,-999,-999,-999
1975,3,145,-999,8.899999999,8.599999998,8.5,8.399999999,8.299999997,8.099999998,-999,-999,-999,-999
1975,3,147,-999,8.899999999,9,8.899999999,8.599999998,8.399999999,8.299999997,-999,-999,-999,-999
1975,3,148,-999,8.899999999,8,9,9,8,7,-999,-999,-999,-999
1975,3,158,-999,8.899999999,8.5,8.399999999,8.299999997,8.199999999,8.099999998,-999,-999,-999,-999
1975,4,14,-999,8.399999999,8.5,8.299999997,8.099999998,7.899999999,7.699999999,-999,-999,-999,-999
1975,4,15,-999,8.399999999,8.199999999,8,7.799999997,7.5,7.199999999,-999,-999,-999,-999
1975,4,22,-999,8.399999999,8.199999999,7.899999999,7.599999998,7.399999999,7.199999999,-999,-999,-999,-999
1975,4,31,-999,8.399999999,8.199999999,8,8,7.899999999,7.799999997,-999,-999,-999,-999
1975,4,32,-999,8.399999999,8.299999997,7.899999999,7.699999999,7.399999999,7.199999999,-999,-999,-999,-999
1975,4,34,-999,8.399999999,8.399999999,8.099999998,7.799999997,7.599999998,7.399999999,-999,-999,-999,-999
1975,4,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1975,4,39,-999,8.299999997,8.199999999,8.099999998,8,7.899999999,8,-999,-999,-999,-999
1975,4,42,-999,8.399999999,8.299999997,8.199999999,8.099999998,8,7.899999999,-999,-999,-999,-999
1975,4,43,-999,8.399999999,8,7.799999997,7.5,7,7,-999,-999,-999,-999
1975,4,44,-999,8.399999999,8.299999997,8,7.799999997,7.599999998,7.399999999,-999,-999,-999,-999
1975,4,46,-999,8.399999999,8.199999999,8,7.799999997,7.599999998,7.399999999,-999,-999,-999,-999
1975,4,48,-999,8.399999999,8.199999999,8,7.799999997,7.599999998,7.399999999,-999,-999,-999,-999
1975,4,49,-999,8.399999999,8.299999997,8.099999998,7.799999997,7.5,7.399999999,-999,-999,-999,-999
1975,4,54,-999,8.399999999,8.699999999,8.899999999,9.099999998,9.199999999,9.099999998,-999,-999,-999,-999
1975,4,57,-999,8.399999999,8.399999999,8.199999999,8,8,7.799999997,-999,-999,-999,-999
1975,4,61,-999,8.399999999,8.299999997,8,7.799999997,7.399999999,7,-999,-999,-999,-999
1975,4,64,-999,8.399999999,8.399999999,8.199999999,8.099999998,8,7.699999999,-999,-999,-999,-999
1975,4,65,-999,8.399999999,8.199999999,8,7.699999999,7.5,7.399999999,-999,-999,-999,-999
1975,4,67,-999,8.399999999,8.199999999,8,7.899999999,7.899999999,7.899999999,-999,-999,-999,-999
1975,4,70,-999,8.399999999,8.199999999,7.899999999,7.599999998,7.399999999,7.199999999,-999,-999,-999,-999
1975,4,73,-999,8.399999999,8.199999999,8,7.599999998,7.299999997,7.099999998,-999,-999,-999,-999
1975,4,82,-999,8.399999999,8.399999999,8,7.699999999,7.599999998,7.5,-999,-999,-999,-999
1975,4,86,-999,8.399999999,8.299999997,8.099999998,7.799999997,7.599999998,7.5,-999,-999,-999,-999
1975,4,87,-999,8.399999999,8.299999997,8.099999998,7.899999999,7.699999999,7.5,-999,-999,-999,-999
1975,4,93,-999,8.399999999,8.5,8.5,8.599999998,8.599999998,8.399999999,-999,-999,-999,-999
1975,4,95,-999,8.399999999,8.399999999,8.099999998,7.799999997,7.399999999,7.099999998,-999,-999,-999,-999
1975,4,96,-999,8.399999999,8.5,8.5,8.299999997,8,7.799999997,-999,-999,-999,-999
1975,4,98,-999,8.399999999,8.299999997,8.099999998,7.899999999,7.599999998,7.299999997,-999,-999,-999,-999
1975,4,108,-999,8.399999999,8.599999998,8.5,8.399999999,8.299999997,8.299999997,-999,-999,-999,-999
1975,4,111,-999,8.399999999,8.5,8.099999998,8,7.5,7.199999999,-999,-999,-999,-999
1975,4,112,-999,8.399999999,8.099999998,7.699999999,7.5,7.199999999,7,-999,-999,-999,-999
1975,4,115,-999,8.399999999,8.699999999,8.5,8.299999997,8,7.899999999,-999,-999,-999,-999
1975,4,117,-999,8.399999999,8.199999999,8,7.899999999,7.5,7.099999998,-999,-999,-999,-999
1975,4,118,-999,8.399999999,8.399999999,8,7.799999997,7.399999999,7,-999,-999,-999,-999
1975,4,119,-999,8.399999999,8.399999999,8.199999999,7.799999997,7.399999999,7,-999,-999,-999,-999
1975,4,124,-999,8.399999999,8.299999997,8,7.599999998,7.199999999,6.699999999,-999,-999,-999,-999
1975,4,125,-999,8.399999999,8.399999999,8.099999998,7.899999999,7.799999997,7.599999998,-999,-999,-999,-999
1975,4,128,-999,8.399999999,8.5,8.299999997,8.199999999,8.099999998,7.899999999,-999,-999,-999,-999
1975,4,130,-999,8.399999999,8.199999999,8,7.799999997,7.599999998,7.399999999,-999,-999,-999,-999
1975,4,134,-999,8.399999999,8.099999998,8,7.899999999,7.699999999,7.599999998,-999,-999,-999,-999
1975,4,138,-999,8.399999999,8.299999997,8,7.599999998,7.299999997,7.099999998,-999,-999,-999,-999
1975,4,142,-999,8.399999999,8.399999999,8.199999999,7.799999997,7.5,7.199999999,-999,-999,-999,-999
1975,4,147,-999,8.399999999,8.5,8.399999999,8.399999999,8.299999997,8.199999999,-999,-999,-999,-999
1975,4,148,-999,8.299999997,8.5,8.899999999,8.799999997,8.5,8.299999997,-999,-999,-999,-999
1975,4,158,-999,8.399999999,8.299999997,8.199999999,8.099999998,8,7.899999999,-999,-999,-999,-999
1975,4,159,-999,8.599999998,8.699999999,8.699999999,8.5,8.099999998,7.799999997,-999,-999,-999,-999
1975,4,170,-999,8.399999999,8.299999997,8.099999998,7.899999999,7.599999998,7.299999997,-999,-999,-999,-999
1976,1,7,-999,8.399999999,8.099999998,8,7.899999999,7.799999997,7.5,-999,-999,-999,-999
1976,1,8,-999,8.399999999,7.699999999,7.399999999,7.299999997,7,7,-999,-999,-999,-999
1976,1,14,-999,8.5,8.699999999,8.699999999,8.799999997,9.099999998,9.199999999,-999,-999,-999,-999
1976,1,15,-999,8.5,8.099999998,8,7.799999997,7.599999998,7.399999999,-999,-999,-999,-999
1976,1,31,-999,8.399999999,8,7.799999997,7.5,7.199999999,7,-999,-999,-999,-999
1976,1,32,-999,8.5,7.899999999,7.599999998,7.299999997,7.099999998,6.899999999,-999,-999,-999,-999
1976,1,34,-999,8.399999999,7.699999999,7.599999998,7.5,7.299999997,7.099999998,-999,-999,-999,-999
1976,1,36,-999,8.5,7.699999999,7.699999999,7.699999999,7.599999998,7.5,-999,-999,-999,-999
1976,1,38,-999,8.399999999,7.799999997,7.5,7.199999999,7,6.799999997,-999,-999,-999,-999
1976,1,39,-999,8.5,7.799999997,7.599999998,7.5,7.299999997,7.199999999,-999,-999,-999,-999
1976,1,42,-999,8.5,7.899999999,7.799999997,7.699999999,7.599999998,7.5,-999,-999,-999,-999
1976,1,43,-999,8.399999999,8,8,7.799999997,7.699999999,7.5,-999,-999,-999,-999
1976,1,44,-999,8.399999999,7.899999999,7.699999999,7.399999999,7.199999999,7,-999,-999,-999,-999
1976,1,46,-999,8.5,7.899999999,7.599999998,7.5,7.299999997,7.199999999,-999,-999,-999,-999
1976,1,47,-999,8.5,7.799999997,7.599999998,7.399999999,7.199999999,7,-999,-999,-999,-999
1976,1,48,-999,8.299999997,7.799999997,7.699999999,7.5,7.299999997,7.199999999,-999,-999,-999,-999
1976,1,49,-999,8.5,7.899999999,7.799999997,7.599999998,7.399999999,7.299999997,-999,-999,-999,-999
1976,1,57,-999,8.5,8,8,8,8,7.5,-999,-999,-999,-999
1976,1,59,-999,8.399999999,7.799999997,7.5,7.299999997,6.899999999,6.699999999,-999,-999,-999,-999
1976,1,64,-999,8.399999999,7.899999999,7.799999997,7.699999999,7.399999999,7.199999999,-999,-999,-999,-999
1976,1,73,-999,8.399999999,7.699999999,7.399999999,7.199999999,7,6.899999999,-999,-999,-999,-999
1976,1,82,-999,8.399999999,8,7.699999999,7.599999998,7.5,7.399999999,-999,-999,-999,-999
1976,1,87,-999,8.5,7.899999999,7.899999999,7.699999999,7.5,7.199999999,-999,-999,-999,-999
1976,1,89,-999,8.399999999,7.899999999,7.699999999,7.599999998,7.5,7.299999997,-999,-999,-999,-999
1976,1,91,-999,8.399999999,7.899999999,7.699999999,7.599999998,7.5,7.299999997,-999,-999,-999,-999
1976,1,93,-999,8.299999997,8.299999997,8,7.899999999,7.899999999,7.799999997,-999,-999,-999,-999
1976,1,95,-999,8.399999999,8,7.799999997,7.599999998,7,6.899999999,-999,-999,-999,-999
1976,1,96,-999,8.399999999,8.199999999,8.099999998,8,7.799999997,7.5,-999,-999,-999,-999
1976,1,98,-999,8.399999999,7.799999997,7.699999999,7.5,7.299999997,7.199999999,-999,-999,-999,-999
1976,1,102,-999,8.399999999,8,7.699999999,7.399999999,7.099999998,6.699999999,-999,-999,-999,-999
1976,1,108,-999,8.399999999,7.799999997,7.599999998,7.5,7.399999999,7,-999,-999,-999,-999
1976,1,109,-999,8.399999999,8.199999999,8,7.799999997,7.599999998,7.399999999,-999,-999,-999,-999
1976,1,111,-999,8,7.899999999,7.699999999,7.5,7.199999999,7,-999,-999,-999,-999
1976,1,115,-999,8.399999999,8.199999999,8,7.799999997,7.5,7.199999999,-999,-999,-999,-999
1976,1,117,-999,8.399999999,7.799999997,7.5,7.199999999,6.899999999,6.799999997,-999,-999,-999,-999
1976,1,118,-999,8.5,7.599999998,7.399999999,7.199999999,7,7,-999,-999,-999,-999
1976,1,119,-999,8.399999999,7.799999997,7.5,7.199999999,7,7,-999,-999,-999,-999
1976,1,120,-999,8.399999999,8.099999998,8,7.599999998,7.199999999,7,-999,-999,-999,-999
1976,1,124,-999,8.399999999,8,7.599999998,7.199999999,6.899999999,6.599999998,-999,-999,-999,-999
1976,1,125,-999,8.399999999,7.799999997,7.699999999,7.5,7.399999999,7.199999999,-999,-999,-999,-999
1976,1,130,-999,8.299999997,7.799999997,7.5,7.299999997,7.099999998,6.899999999,-999,-999,-999,-999
1976,1,138,-999,8.399999999,7.899999999,7.599999998,7.299999997,7.099999998,7,-999,-999,-999,-999
1976,1,144,-999,8.399999999,7.799999997,7.599999998,7.299999997,7.099999998,7,-999,-999,-999,-999
1976,1,145,-999,8.299999997,8,7.899999999,7.699999999,7.599999998,7.5,-999,-999,-999,-999
1976,1,147,-999,8.399999999,8.199999999,8,7.699999999,7.299999997,6.899999999,-999,-999,-999,-999
1976,1,148,-999,8.399999999,8,7.799999997,7.5,7.799999997,8,-999,-999,-999,-999
1976,1,158,-999,8.399999999,8,7.899999999,7.799999997,7.699999999,7.599999998,-999,-999,-999,-999
1976,1,170,-999,8.399999999,8,7.699999999,7.5,7.199999999,7,-999,-999,-999,-999
1976,2,7,-999,7.599999998,7.5,7.199999999,6.799999997,6.5,6.299999997,-999,-999,-999,-999
1976,2,8,-999,7.599999998,7.199999999,7,6.799999997,6.5,6.5,-999,-999,-999,-999
1976,2,14,-999,7.599999998,7.399999999,7.099999998,6.799999997,6.5,6.299999997,-999,-999,-999,-999
1976,2,15,-999,7.599999998,7.399999999,7.199999999,7,6.799999997,6.599999998,-999,-999,-999,-999
1976,2,21,-999,7.599999998,7.299999997,6.899999999,6.699999999,6.5,6.299999997,-999,-999,-999,-999
1976,2,31,-999,7.5,7.299999997,7,6.899999999,6.799999997,6.799999997,-999,-999,-999,-999
1976,2,32,-999,7.599999998,7.399999999,7.199999999,7,6.699999999,6.5,-999,-999,-999,-999
1976,2,34,-999,7.599999998,7.399999999,7.199999999,7,6.899999999,6.799999997,-999,-999,-999,-999
1976,2,36,-999,7.699999999,7.399999999,7.299999997,7.099999998,7,6.899999999,-999,-999,-999,-999
1976,2,38,-999,7.599999998,7.399999999,7.199999999,7,6.5,6.199999999,-999,-999,-999,-999
1976,2,42,-999,7.599999998,7.399999999,7.299999997,7.099999998,7,6.799999997,-999,-999,-999,-999
1976,2,43,-999,7.599999998,7.5,7,7,6.799999997,6.5,-999,-999,-999,-999
1976,2,46,-999,7.599999998,7.399999999,7.199999999,7,6.799999997,6.699999999,-999,-999,-999,-999
1976,2,48,-999,7.5,7.299999997,7.099999998,6.899999999,6.799999997,6.699999999,-999,-999,-999,-999
1976,2,54,-999,7.599999998,7.5,7.5,7.399999999,7.299999997,7.199999999,-999,-999,-999,-999
1976,2,57,-999,7.599999998,7.5,7.5,7.399999999,7.199999999,7,-999,-999,-999,-999
1976,2,65,-999,7.599999998,7.299999997,7.099999998,6.799999997,6.599999998,6.299999997,-999,-999,-999,-999
1976,2,70,-999,7.599999998,7.299999997,7.099999998,6.799999997,6.599999998,6.299999997,-999,-999,-999,-999
1976,2,74,-999,7.599999998,7.299999997,7.199999999,7,7,7.099999998,-999,-999,-999,-999
1976,2,77,-999,7.599999998,6.899999999,7.199999999,6.899999999,6.799999997,6.299999997,-999,-999,-999,-999
1976,2,78,-999,7.599999998,7.399999999,7.199999999,7,6.899999999,6.699999999,-999,-999,-999,-999
1976,2,82,-999,7.599999998,7.399999999,7.299999997,7.099999998,6.899999999,6.799999997,-999,-999,-999,-999
1976,2,84,-999,7.599999998,7.5,7.399999999,7.299999997,7.099999998,7,-999,-999,-999,-999
1976,2,85,-999,7.599999998,7.399999999,7.199999999,7,6.799999997,6.599999998,-999,-999,-999,-999
1976,2,87,-999,7.599999998,7.5,7.299999997,7,6.699999999,6.399999999,-999,-999,-999,-999
1976,2,89,-999,7.599999998,7.5,7.299999997,7.099999998,7.099999998,7,-999,-999,-999,-999
